Life_expectancy,Status,Percentage_expenditure,GDP,ICOR,Schooling
79,Developing,0,,0,12.7
74,Developing,0,4149.363444,0.702,12.9
73.8,Developing,660.2777923,4178.973369,0.701,12.9
73.6,Developing,698.3522786,4219.65123,0.7,12.9
73.2,Developing,492.0552263,4234.554443,0.698,12.9
73,Developing,558.7206486,3942.9827,0.693,12.9
72.6,Developing,434.7940679,3453.487434,0.69,12.9
76,Developing,42.12368374,335.112838,0.691,12.9
72.5,Developing,47.35260547,359.82223,0.688,12.9
72.2,Developing,47.73638191,322.543121,0.682,12.9
72,Developing,40.22855669,287.963899,0.677,12.7
71.6,Developing,287.4671305,2571.262348,0.671,12.6
71.4,Developing,310.6117683,2351.33814,0.665,12.4
79,Developing,24.99717134,197.29417,0.659,12.3
76,Developing,208.1688437,1631.41727,0.653,12.1
75,Developing,199.4118322,1555.47451,0.645,12
72,Developing,21.2543002,154.68923,0.64,12.1
,Developing,0,,,15.1
67.5,Developing,0,1624.63963,0.565,11.2
67.3,Developing,225.7307751,1821.878734,0.562,11.1
67.1,Developing,200.6600988,1619.532678,0.559,11
66.9,Developing,8.198047581,138.949959,0.553,10.8
66.6,Developing,7.495401346,134.326189,0.546,10.6
66.2,Developing,63.04032682,1129.754961,0.542,10.6
65.8,Developing,11.13608747,199.57146,0.533,10.1
65.4,Developing,62.8565863,1126.46212,0.531,10.4
65.1,Developing,49.93698173,894.927988,0.527,10.3
64.7,Developing,47.08931143,843.89447,0.521,10.2
64.3,Developing,10.8139134,81.86157,0.514,10
63.8,Developing,9.013493879,693.345683,0.509,9.8
63.4,Developing,86.42744056,649.342153,0.504,9.7
63.1,Developing,50.80181435,555.8185378,0.501,9.6
62.8,Developing,3.841228575,51.216381,0.497,9.4
62.6,Developing,0,,0.488,9.3
74.5,Developing,0,2732.86172,0.845,16.1
74.4,Developing,2017.643131,24575.434,0.841,15.8
74.3,Developing,2047.113102,24934.38614,0.83,15.2
74.1,Developing,196.3808305,2533.9462,0.818,14.5
73.9,Developing,173.5755595,2377.74739,0.804,13.9
73.7,Developing,1197.946328,19259.58726,0.792,13.3
73.4,Developing,117.9227998,1694.2931,0.787,13
73.3,Developing,15.50666857,237.83234,0.779,12.8
73.2,Developing,1307.89002,16472.1665,0.773,12.7
73.2,Developing,1395.454965,15334.66994,0.767,12.5
73.1,Developing,1117.048134,13739.82945,0.761,12.4
73.1,Developing,816.4795082,11138.8746,0.754,12.3
73,Developing,832.3688708,9567.458285,0.747,12.2
72.9,Developing,688.0972667,8655.311531,0.745,12.1
72.8,Developing,710.4952397,8643.4944,0.742,12
72.6,Developing,782.1799815,9126.954277,0.737,11.8
66.7,Developing,0,98.7256145,0.491,9.5
66.4,Developing,12.80528533,152.443873,0.483,9.1
66,Developing,11.8385319,148.912351,0.474,8.7
65.6,Developing,10.20659464,136.4518,0.463,8.3
64.9,Developing,1.431051664,18.25321,0.455,7.9
64.3,Developing,1.020071763,11.631377,0.449,7.7
63.5,Developing,1.177477677,12.566464,0.444,7.5
62.8,Developing,1.08833088,11.33678,0.435,7.1
62.1,Developing,8.309152927,95.3978522,0.425,6.8
61.3,Developing,10.43022617,89.838296,0.422,6.6
65,Developing,96.03725103,773.8698713,0.415,6.4
59.7,Developing,66.02236299,733.581811,0.408,6.2
59,Developing,62.21977893,642.7663113,0.401,5.9
58.4,Developing,49.73511396,513.26227,0.397,5.7
57.9,Developing,6.064221202,481.287397,0.381,5.4
57.5,Developing,5.397368532,473.45338,0.378,5.2
75.6,Developing,0,5237.255334,0.775,14.4
75.4,Developing,8.617208431,62.173221,0.771,14.3
75.3,Developing,880.6403367,6353.826383,0.766,14.1
74.9,Developing,742.5109709,5659.3824,0.767,14
74.6,Developing,915.3190791,6423.291783,0.757,13.5
74.4,Developing,774.4396617,5411.87744,0.755,13.6
74.1,Developing,820.8109098,5821.35397,0.754,13.6
74,Developing,96.33237912,671.773913,0.749,13.5
73.8,Developing,772.8700353,5458.121718,0.743,13.5
73.6,Developing,541.8243468,4129.758741,0.739,13.4
73,Developing,503.1115947,3528.1318,0.73,13.2
73,Developing,462.7076756,3331.228766,0.72,13.1
73,Developing,389.7515212,2832.49652,0.715,13
72.9,Developing,292.6142378,2149.9944,0.715,13.2
73.1,Developing,222.5065705,1634.87561,0.709,13.1
72.6,Developing,11.85928108,87.1365252,0.702,13
73.2,Developing,0,1539.464,0.781,14.1
73,Developing,151.1045552,1557.77892,0.766,13.2
72.9,Developing,1521.672751,15687.34795,0.762,13.5
72.7,Developing,177.2633961,12845.17363,0.755,13.5
72.6,Developing,1121.475547,12189.9516,0.744,13.3
72.4,Developing,16.49232317,184.68447,0.74,13.2
72.3,Developing,75.2256582,976.9566,0.739,13.2
72.2,Developing,701.8526364,11122.8627,0.739,13.2
72.2,Developing,916.4741775,12154.82994,0.733,13.1
72.2,Developing,102.373909,1214.39987,0.728,13.1
72.2,Developing,21.4653132,1192.5174,0.712,12.1
72.1,Developing,12.94324581,1176.65871,0.715,12.3
72.1,Developing,843.1186662,8524.961236,0.713,12.1
72.1,Developing,562.3601848,8331.261997,0.712,12.1
72,Developing,643.7035752,7663.1378,0.714,12.2
71.8,Developing,601.7608115,7578.85153,0,12.3
51,Developing,0,587.538233,0.431,9.5
48.1,Developing,1.443286353,78.4394757,0.426,9.5
54,Developing,1.321464076,71.8186998,0.413,9.3
49.7,Developing,54.56033696,561.8984239,0.401,9.1
48.9,Developing,54.6659175,445.525,0.392,8.9
48.1,Developing,5.347717533,45.128418,0.384,8.7
47.1,Developing,49.8371267,394.5932439,0.375,8.5
46.2,Developing,5.379606465,46.3759178,0.367,8.3
45.3,Developing,45.57108889,358.8274716,0.357,8.2
44.3,Developing,38.00075788,322.313468,0.348,8
43.3,Developing,42.08892911,287.6891942,0.341,7.8
42.3,Developing,38.52454761,263.145817,0.332,7.6
41.5,Developing,38.61473209,263.7618312,0.322,7.4
48,Developing,36.59114895,249.939542,0.306,7.2
41,Developing,33.34691455,227.779471,0.302,7
39,Developing,20.39568283,139.3147734,0.292,6.7
83.1,Developed,0,53629.73746,0.924,15.4
82.9,Developed,7971.646361,56336.7234,0.922,15.4
82.7,Developed,714.3441019,5629.18914,0.92,15.4
82.5,Developed,6041.858981,54431.16199,0.917,15.4
82.2,Developed,638.0001097,53166.67581,0.911,15.2
82,Developed,4540.543752,46569.67951,0.889,14.5
81.7,Developed,462.9306986,38577.55822,0.887,14.4
81.4,Developed,3404.13099,39721.4818,0.88,14.2
81.1,Developed,3082.973535,39223.58187,0.873,14.1
87,Developed,2639.376955,33579.85948,0.839,13.9
82,Developed,2356.731479,29869.85398,0.821,12.6
79.7,Developed,204.2481892,2745.27136,0.82,12.7
79.3,Developed,2263.068326,23573.6284,0.819,12.7
79,Developed,142.0989818,2216.83279,0.818,12.6
78.7,Developed,1003.366877,21577.7823,0.82,12.7
78.3,Developed,1855.828806,23792.677,0.81,12.5
76.7,Developed,0,,0.842,15
76.4,Developed,0,,0.841,15.1
76.1,Developed,0,,0.838,15
75.8,Developed,0,,0.835,15
75.6,Developed,0,,0.829,15
75.1,Developed,0,,0.822,15
75,Developed,0,,0.82,14.9
74.7,Developed,0,,0.813,14.8
74.4,Developed,0,,0.802,14.5
74.3,Developed,0,,0.793,14.3
74,Developed,0,,0.784,14
74.1,Developed,0,,0.776,13.8
73.8,Developed,0,,0.771,13.6
73.7,Developed,0,,0.763,13.3
73.3,Developed,0,,0.763,13.3
73,Developed,0,,0.761,13
88,Developed,0,2729.86383,0.888,17.3
87,Developed,31.13492794,242.67286,0.888,17.6
85,Developed,259.7786785,2315.31799,0.878,16.8
82,Developed,3283.024864,22486.47167,0.877,16.8
79.8,Developed,3343.026219,24985.24827,0.876,17
79.5,Developed,3187.496219,23437.4722,0.872,16.9
79.1,Developed,3505.389434,24633.79785,0.873,16.9
78.9,Developed,392.9588536,2751.8127,0.869,16.9
78.3,Developed,3256.724028,23841.31792,0.865,16.8
78.1,Developed,2724.17807,19726.1265,0.858,16.7
77.5,Developed,2503.714258,18169.1891,0.853,16.3
77.2,Developed,235.3785281,1726.9151,0.85,16.6
76.5,Developed,203.3252124,1488.47154,0.843,16.1
76.6,Developed,1617.473418,11814.9994,0.835,15.6
76.2,Developed,196.3026243,1479.29634,0.824,14.7
76,Developed,161.4473853,1227.73677,0.818,14.6
69.2,Developing,0,1922.41388,0.514,9.6
68.8,Developing,3.718438799,29.652622,0.512,9.6
68.8,Developing,24.73328608,188.5159,0.509,9.5
68.7,Developing,247.9492284,1858.689868,0.505,9.4
68.5,Developing,229.6687488,1642.837974,0.497,9.4
68.3,Developing,29.5207994,1272.44825,0.492,9.3
68.1,Developing,244.3976438,1158.282672,0.494,9.3
68,Developing,19.74929219,125.79167,0.489,9.2
67.6,Developing,28.90135229,146.931125,0.482,9
67.6,Developing,240.4851202,948.6592511,0.47,8.4
67.4,Developing,25.31155956,88.874858,0.465,8.3
67.1,Developing,195.5259417,818.442619,0.459,8.1
66.8,Developing,16.83170578,744.7657423,0.453,8
66.5,Developing,156.2847968,784.9562874,0.446,7.3
66.2,Developing,325.1114746,944.81684,0.442,6.6
65.8,Developing,4.24926073,154.518572,0.455,7.2
55,Developing,0,426.98537,,
54.3,Developing,0,417.89143,,
54.2,Developing,0,47.5432354,,
53.1,Developing,0,,,
53.1,Developing,0,,,
52.4,Developing,0,,,
52.2,Developing,0,,,
51.9,Developing,0,,,
51.5,Developing,0,,,
51.5,Developing,0,,,
51.6,Developing,0,,,
51.2,Developing,0,,,
51.1,Developing,0,,,
58,Developing,0,,,
57,Developing,0,,,
55,Developing,0,,,
62.9,Developing,0,5769.77258,0.665,13
62,Developing,922.0507313,6479.625659,0.66,13
69,Developing,978.5905287,6876.953821,0.652,12.8
59.2,Developing,1089.954838,7548.163698,0.644,12.8
58.9,Developing,123.753335,849.954224,0.638,12.8
58,Developing,1038.885632,7362.76139,0.63,12.8
56.5,Developing,782.5987144,5888.6284,0.622,12.8
55.3,Developing,780.0336423,5786.59972,0.616,12.9
54.5,Developing,805.490079,6125.39984,0.612,12.9
54,Developing,732.1255305,5631.73485,0.609,12.9
53.8,Developing,709.3170967,5414.634326,0.609,12.9
53.7,Developing,622.043809,4863.51688,0.611,12.9
54,Developing,519.1563781,3775.68275,0.613,12.9
54.9,Developing,346.5316007,2518.398261,0.62,12.9
56,Developing,365.2585722,2681.781,0.629,13
57.3,Developing,45.96380839,337.2253,0.635,13
57.3,Developing,0,758.725782,0.421,4.9
56.6,Developing,46.0744686,1151.861715,0.421,4.9
56.4,Developing,47.44453,1186.11325,0.417,4.9
56,Developing,38.3382324,958.45581,0.419,4.9
55.4,Developing,0,176.9713,0.429,4.9
55,Developing,0,1562.239346,0,0
54.3,Developing,0,1264.78998,0,0
53.6,Developing,0,1678.711862,0,0
53.1,Developing,0,,0,0
52.5,Developing,0,,0,0
51.9,Developing,0,,0,0
51.4,Developing,0,,0,0
58,Developing,0,,0,0
52,Developing,0,,0,0
49.6,Developing,0,,0,0
48.9,Developing,0,,0,0
82.8,Developed,0,25683.84565,0.882,17.7
82.6,Developed,42.98847625,296.47225,0.877,17.6
82.4,Developed,423.680459,2921.9342,0.874,17.5
82,Developed,4255.781693,28562.29324,0.871,17.2
82.1,Developed,4873.8188,31834.21816,0.867,16.9
81.9,Developed,578.7417172,3736.228,0.86,16.4
81.6,Developed,5047.254058,32333.4661,0.858,16.3
81.3,Developed,5596.535203,35578.73619,0.854,16.1
89,Developed,510.9327012,3279.414,0.849,16
88,Developed,4460.390006,28482.6948,0.844,15.9
81,Developed,405.4475981,2651.71745,0.837,15.8
81,Developed,3715.370095,24918.64584,0.833,15.6
79.4,Developed,3205.019918,21495.7741,0.83,15.6
79.5,Developed,228.3543024,1719.53541,0.828,15.7
79.4,Developed,2044.169761,15323.6114,0.825,15.7
79.1,Developed,1934.398154,14676.769,0.82,15.7
74.9,Developing,0,3844.89123,0.764,14
74.7,Developing,42.7308283,382.54994,0.76,14
74.6,Developing,41.62053588,361.289374,0.757,13.8
74.5,Developing,20.76877311,335.521375,0.752,13.7
74.5,Developing,20.83302367,322.992615,0.746,13.6
74.5,Developing,191.7267589,2819.511161,0.739,13.5
71.8,Developing,13.39092189,216.681584,0.735,13.4
72.3,Developing,17.81424344,254.489192,0.731,13.3
73.7,Developing,127.6377505,1644.816372,0.725,13.2
73.8,Developing,120.2471713,1448.7611,0.718,13.1
74.2,Developing,97.76637062,1259.87591,0.712,12.9
69.1,Developing,15.35342268,174.6692,0.705,12.8
73.9,Developing,72.4280894,989.4547732,0.697,12.7
73.7,Developing,59.63595674,873.1472436,0.699,12.6
72.7,Developing,53.61278637,837.699787,0.686,12.5
71.5,Developing,60.4909815,875.412178,0.677,12.4
64.1,Developing,0,2513.884661,0.488,7.2
63.8,Developing,253.6086508,2176.89829,0.485,7.2
63.5,Developing,227.8353208,1955.66799,0.478,7
63.2,Developing,220.522192,1892.894352,0.468,6.8
62.7,Developing,196.6892153,1666.857757,0.463,7
62.5,Developing,172.0097884,1476.47887,0.461,7
62,Developing,17.0536929,1226.884381,0.456,6.8
61.8,Developing,128.6362711,1291.528826,0.444,6.3
61.4,Developing,86.13166944,1115.6952,0.44,6.4
61,Developing,60.3368571,893.8793645,0.43,6.2
67,Developing,37.59039592,679.7539949,0.423,6.1
59.7,Developing,37.04479956,565.569459,0.415,5.7
59.6,Developing,35.35264737,477.738478,0.409,5.6
59.4,Developing,30.62287548,412.1517561,0.403,5.6
58.9,Developing,28.88069657,377.5254454,0.399,5.6
58.6,Developing,30.86000992,361.35843,0.394,5.5
71.6,Developing,0,8818.982566,0.723,12.7
71.4,Developing,1132.432517,9564.46383,0.722,12.7
71.2,Developing,1122.972967,9484.56898,0.719,12.7
71.3,Developing,1168.324095,9272.413453,0.708,12.7
76,Developing,989.1263558,8318.97692,0.704,12.5
73,Developing,99.08095375,833.31332,0.7,12.3
70,Developing,885.0739766,7443.85178,0.696,12.1
69.8,Developing,815.4355995,6858.163158,0.691,11.9
69.5,Developing,685.0299083,5761.39536,0.684,11.7
69.3,Developing,72.800168,527.92,0.678,11.5
68.9,Developing,418.9206608,3595.8855,0.672,11.3
68.3,Developing,4.23257668,36.48773,0,11.1
68,Developing,32.3662077,263.1399,0,10.9
67.9,Developing,250.7112373,2232.513244,0,11
67.7,Developing,191.2135044,1598.77512,0,11
67.4,Developing,268.1837972,1888.61829,0,11.1
58.9,Developing,0,3136.92511,0.541,11.4
58.4,Developing,574.3895102,3464.35169,0.541,11.4
57.6,Developing,708.9556648,3598.75972,0.539,11.4
56.5,Developing,720.2333929,3851.51547,0.534,11.3
55,Developing,735.7090978,3934.27325,0.526,11.2
53.6,Developing,56.93670561,369.239336,0.523,11
52.6,Developing,47.6164523,332.517125,0.519,10.8
51.4,Developing,413.0063027,2842.438422,0.514,10.6
50,Developing,43.3664999,347.48798,0.508,10.5
47.8,Developing,437.0802438,2937.36723,0.502,9.9
46,Developing,372.1651473,2873.862141,0.495,9.7
45.6,Developing,37.43857664,2529.633557,0.492,9.4
45.9,Developing,2.819124474,22.99449,0.493,9.1
46.4,Developing,131.0421269,1324.996228,0.502,9.2
47.1,Developing,143.6197316,1437.634951,0.506,9.3
48.4,Developing,25.21683318,1637.4567,0.516,9.4
82.4,Developed,0,5585.25847,0.909,15.9
82.3,Developed,1142.212403,5918.19898,0.906,15.8
81.9,Developed,1212.666327,6283.24522,0.904,15.8
81.7,Developed,10947.02327,57134.777,0.903,15.8
81.7,Developed,11477.6671,59593.28711,0.901,16
81.5,Developed,778.2477467,5276.25591,0.895,15.8
81.4,Developed,682.1070608,4627.592,0.898,15.8
81.1,Developed,8105.590882,55746.84238,0.897,15.7
89,Developed,7593.391622,53324.37937,0.895,15.8
88,Developed,6369.516139,46256.4716,0.892,15.9
85,Developed,599.0392403,4385.35315,0.89,16
83,Developed,5793.363644,42442.2245,0.888,16
82,Developed,5067.411418,36961.42537,0.882,15.9
79.9,Developed,3998.09987,29571.7446,0.88,15.9
79.8,Developed,3554.546434,26969.24457,0.877,15.9
79.6,Developed,3689.7273,29283.55,0.873,15.9
83.4,Developed,0,8989.8424,0.938,16
83.2,Developed,19479.91161,85814.58857,0.936,15.9
83,Developed,19099.04506,84658.88768,0.934,15.8
82.7,Developed,18379.32974,83164.38795,0.932,15.7
82.6,Developed,18822.86732,87998.44468,0.932,15.6
82.3,Developed,2198.590865,74276.71842,0.92,15.4
82.1,Developed,14714.82588,69672.471,0.916,15.3
82,Developed,2084.255535,72119.5687,0.914,15.3
81.7,Developed,11892.33429,63223.46778,0.911,15.3
81.5,Developed,10598.08187,57348.92788,0.904,15.2
81.1,Developed,10055.34981,54797.54663,0.899,15.2
81,Developed,9495.540576,53255.97631,0.895,15.1
85,Developed,842.2768087,4796.56497,0.889,15
84,Developed,6853.628494,41336.72192,0.89,15.2
82,Developed,6478.346135,38538.64447,0.888,15.2
79.7,Developed,5834.582046,37813.23426,0.879,15.1
64.5,Developing,0,,0.553,9
64.4,Developing,0,,0.575,9
63.6,Developing,0,,0.635,13
62.8,Developing,0,,0.645,12.5
71.7,Developing,0,,0.646,12
73.7,Developing,0,,0.65,11.7
73.8,Developing,0,,0.648,11.8
73.8,Developing,0,,0.651,11.6
73.8,Developing,17.98136184,258.3529,0.644,11.5
73.7,Developing,122.6523334,1762.24617,0.636,11.4
73.5,Developing,116.2585943,1577.457182,0.624,11
73.2,Developing,10.21129783,148.852738,0.61,10.6
73,Developing,94.75639211,1253.39143,0.599,10.3
72.8,Developing,91.70356833,1263.13455,0.596,10.2
72.7,Developing,93.50075111,1258.421953,0.589,10.1
72.6,Developing,81.7274712,1177.629268,0.588,10
69.7,Developing,0,918.6771543,0.625,11.3
69.6,Developing,7.829008596,114.45919,0.622,11.3
69.3,Developing,1.0419164,14.214412,0.617,11.2
68.8,Developing,71.50892145,954.725253,0.613,11.1
68.1,Developing,51.9919227,834.5412953,0.608,11.1
67.3,Developing,43.34099958,738.3475227,0.603,11.1
66.7,Developing,35.71613793,666.3458569,0.601,11.1
66.4,Developing,4.153362912,76.914128,0.592,10.8
66.1,Developing,2.272404904,52.35956,0.586,10.9
65.9,Developing,2.626234903,44.2872665,0.579,10.7
65.5,Developing,19.83672308,337.359236,0.572,10.6
65.9,Developing,2.093721752,39.281834,0.563,10.5
65.2,Developing,13.25723997,236.314438,0.553,10.1
64.3,Developing,10.68147485,189.3878519,0.543,9.8
64,Developing,1.142003812,17.8159721,0.535,9.7
63.7,Developing,8.943006492,138.436633,0.529,9.6
74.9,Developing,0,5814.863134,0.738,13.6
74.6,Developing,789.0772949,5941.8471,0.737,13.6
74.5,Developing,788.6873403,6171.262444,0.733,13.6
74.3,Developing,801.0504655,5859.915622,0.729,13.7
74.1,Developing,748.4451054,5491.159981,0.72,13.3
73.9,Developing,71.6850913,575.32176,0.711,13.1
73.7,Developing,547.2101411,4212.5492,0.706,13
73.5,Developing,609.9511632,4378.68746,0.7,12.9
73.3,Developing,520.7639087,3972.26475,0.687,12.3
73,Developing,433.9210918,3368.952576,0.686,12.4
72.5,Developing,321.1953005,2893.651356,0.682,12
71.6,Developing,301.3597791,2659.83918,0.674,11.9
71.7,Developing,282.8364612,2358.93629,0.666,11.8
71.4,Developing,27.63810304,296.54617,0.657,11.5
71.2,Developing,176.0625201,1893.145377,0.649,11.2
71.1,Developing,0.27564826,27.564826,0.64,10.9
75.7,Developing,0,,0.746,12.9
75.5,Developing,0,,0.743,12.9
75.3,Developing,0,,0.741,12.9
75.1,Developing,0,,0.739,12.9
74.9,Developing,0,,0.735,12.9
74.7,Developing,0,,0.732,13
74.4,Developing,0,,0.73,13
74.2,Developing,0,,0.714,12.2
73.5,Developing,0,,0.709,12.2
73.7,Developing,0,,0.703,12.1
73.6,Developing,0,,0,11.9
73.5,Developing,0,,0,11.9
73.2,Developing,0,,0,11.9
72.8,Developing,0,,0,11.9
73.1,Developing,0,,0,11.8
72.6,Developing,0,,0,11.7
68.3,Developing,0,1161.76935,0.603,12.5
68,Developing,28.14578503,1153.51578,0.612,12.5
67.7,Developing,3.379874844,117.765674,0.62,12.5
67.4,Developing,30.17998548,1117.77724,0.618,12.5
67.2,Developing,2.726570602,114.56179,0.607,12.5
66.9,Developing,38.58376645,849.8626972,0.599,12.4
66.6,Developing,36.199487,757.3114436,0.599,12.1
66.2,Developing,36.69198927,643.71911,0.566,11.7
65.8,Developing,11.75766897,524.8959363,0.541,11.3
64.9,Developing,28.12560496,441.53226,0.511,11
63.7,Developing,7.127144699,478.331859,0.492,10.6
62.3,Developing,8.415788935,467.5438297,0.484,10.2
61,Developing,46.3913277,471.4565823,0.485,9.8
62,Developing,5.649123424,48.61552,0.475,9.8
59.4,Developing,6.556583478,56.4249869,0.47,9.8
58.7,Developing,49.06967155,422.28633,0,0
59.9,Developing,0,551.138346,0.484,12
59.7,Developing,4.877350139,62.1318489,0.475,12
59.4,Developing,48.73047089,579.43485,0.47,12
58.9,Developing,41.60027954,563.6894247,0.464,12
58.3,Developing,39.08258546,562.3393592,0.457,11.5
57.4,Developing,41.96145465,487.9238913,0.449,11
56.7,Developing,77.09551224,499.6468713,0.442,10.6
56.2,Developing,69.35924758,513.391914,0.441,10.1
55.9,Developing,0.675682939,42.764743,0.443,10.6
55.7,Developing,6.226048785,377.33629,0.436,10.2
55,Developing,36.62174288,372.1721837,0.435,10.1
54.9,Developing,3.989928468,349.9937253,0.432,10
54.7,Developing,2.995959823,31.437144,0.428,9.9
54.7,Developing,1.995182912,28.832123,0.428,9.7
54.6,Developing,2.048574874,26.6394652,0.426,9.4
54.6,Developing,2.02964427,26.3932935,0.425,9.3
73.5,Developing,0,493.775387,0.718,14.3
73.3,Developing,565.9672173,4192.349758,0.716,14.3
73.2,Developing,584.9449886,4266.557174,0.718,14.3
73,Developing,63.80294988,451.542462,0.717,14.4
72.9,Developing,7.033980828,445.18866,0.712,14.4
72.8,Developing,471.8307668,3547.59975,0.707,14.4
72.5,Developing,4.783805563,37.846563,0.703,14.5
72.6,Developing,569.6255035,3392.64743,0.698,14.5
72.5,Developing,568.8692813,2932.315883,0.698,14.5
72.4,Developing,503.5881956,2892.522663,0.695,14.6
72.3,Developing,689.9440223,2594.74999,0.694,14.6
72.2,Developing,423.2953509,2284.37858,0.693,14.6
72,Developing,45.85105771,229.714718,0.683,13.7
71.9,Developing,310.8203382,1842.44421,0.679,13.5
71.8,Developing,330.1007394,1837.977391,0.674,13.2
71.6,Developing,40.49128897,263.27236,0.676,13.7
71.2,Developing,0,17321.83373,0.779,12.7
71.1,Developing,1578.872339,19325.24283,0.778,12.7
71,Developing,167.2657906,1967.83283,0.773,12.7
78,Developing,1486.236406,19152.531,0.772,12.6
76,Developing,144.9850711,1953.9767,0.774,12.6
74,Developing,1389.772683,16683.94578,0.772,12.5
71,Developing,128.0896289,1458.8796,0.773,12.5
69.9,Developing,1902.693048,21188.11857,0.767,12.4
69.7,Developing,136.8836683,1653.1844,0.76,12.4
69.6,Developing,103.3710689,1495.96337,0.751,12.3
69.5,Developing,1187.949491,12323.1275,0.745,12.3
69.4,Developing,11.85100131,129.51914,0.736,12.2
69.3,Developing,78.72216127,884.518666,0.729,12
69.2,Developing,72.03911741,749.626612,0.721,11.9
69.1,Developing,516.7112481,6935.721451,0.715,11.8
69.1,Developing,43.59522964,643.947262,0.709,11.7
75.3,Developing,0,3828.91589,0.723,14.6
75.1,Developing,604.8701316,4271.68172,0.722,14.7
74.9,Developing,594.6453102,4199.47253,0.72,14.7
74.9,Developing,585.8776761,4137.55421,0.717,14.6
74.8,Developing,623.2120325,4256.91279,0.714,14.5
74.8,Developing,64.85616718,414.15177,0.71,14.4
74.7,Developing,585.6307861,4129.977335,0.706,14.4
74.7,Developing,53.08451654,431.9326,0.701,14.3
74.6,Developing,469.6282925,3778.184171,0.695,14.3
74.4,Developing,420.1153538,3371.71231,0.689,14.2
74.2,Developing,379.5139945,3194.562243,0.683,13.9
74,Developing,379.7659054,3112.83529,0.673,13.6
73.7,Developing,321.7694175,2761.969249,0.667,13.5
73.5,Developing,262.8184944,2346.5937,0.662,13.3
73.2,Developing,257.2878697,2254.933126,0.654,13.1
72.9,Developing,264.7842196,2213.91488,0.646,12.8
75.8,Developing,0,1979.52569,0.764,14.5
75.5,Developing,181.9083783,12127.22522,0.759,14.5
75.2,Developing,188.1440348,12542.93565,0.754,14.4
74.8,Developing,20.75120211,1172.3843,0.75,14.3
74.5,Developing,1275.877569,11341.13395,0.737,13.8
74.2,Developing,32.78235828,1672.5693,0.715,13
73.9,Developing,106.9482898,936.499911,0.709,12.5
73.5,Developing,22.67271848,185.68975,0.705,12.5
73.2,Developing,115.5801103,979.49246,0.697,12.3
72.8,Developing,103.523776,834.869161,0.687,11.9
72.4,Developing,832.9552058,7384.354661,0.681,11.9
72,Developing,1.132766775,64.72953,0.675,12
71.6,Developing,459.1113061,4718.51291,0.668,11.9
71.2,Developing,35.55729,366.57,0.658,11.5
78,Developing,256.4341746,3119.63716,0.653,11.1
74,Developing,421.2956602,4316.553895,0.641,10.7
66.3,Developing,0,6432.668768,0.688,10.8
66,Developing,691.1333535,7962.365824,0.683,10.8
65.4,Developing,63.7481117,734.42525,0.678,10.7
65.6,Developing,579.4128244,6675.262954,0.672,10.7
65.6,Developing,490.4181326,5649.978486,0.665,10.6
65.8,Developing,385.325164,4439.23,0,10.6
65.6,Developing,37.88466056,436.459223,0,10.5
64.5,Developing,34.23979419,394.467675,0,10.5
64.1,Developing,0.358651421,26.371428,0,10.4
63.7,Developing,29.27235366,2136.66815,0,10.4
63.3,Developing,2.19888585,174.51475,0,10.3
63.5,Developing,186.1013972,1453.917166,0,10.3
63.4,Developing,179.6156482,1283.885977,0,10.3
63.3,Developing,130.3784829,967.917468,0,10.2
64,Developing,106.180706,774.4763388,0,10.2
63.8,Developing,88.2436347,643.17518,0,0
,Developing,78.28120317,3542.13589,,0
62.3,Developing,0,693.8963829,0.488,10
61.5,Developing,14.16770158,719.172669,0.483,10
67,Developing,90.76144414,662.492293,0.478,10
60,Developing,92.88697859,647.74741,0.477,10
59.3,Developing,94.49686776,584.3962137,0.477,10.7
58.4,Developing,116.202964,594.9972557,0.473,10.9
57.5,Developing,87.04534954,647.17732,0.464,10.8
56.3,Developing,72.85023656,449.6928183,0.453,10.6
55.5,Developing,6.002527685,41.858631,0.442,10.3
54.9,Developing,50.83901418,336.4593923,0.434,10.6
53.2,Developing,44.52614001,315.788227,0.429,10.9
51.3,Developing,36.60609252,288.236949,0.427,11.6
51,Developing,4.426792406,237.9995917,0.418,11.5
48.8,Developing,2.690897842,24.2423229,0.404,11
47.7,Developing,26.97625217,234.984775,0.396,10.8
46.6,Developing,22.59447461,257.63369,0.382,9.8
71.3,Developing,0,2124.662666,0.748,15.3
78,Developing,5.663849328,314.658296,0.746,15.2
71,Developing,52.42529588,429.71554,0.744,15.2
77,Developing,453.7830847,3855.42128,0.739,15.1
75,Developing,415.1627705,3569.75727,0.734,14.9
69.8,Developing,375.6835376,2965.142365,0.728,14.9
69.2,Developing,324.5491348,2545.48341,0.734,14.9
67.7,Developing,456.4586664,3891.37823,0.73,14.9
67.5,Developing,46.19685449,368.68998,0.723,14.8
67.7,Developing,29.38172706,233.18831,0.716,14.7
67,Developing,217.4345257,1828.717626,0.707,14.5
67.4,Developing,180.3537859,1367.352433,0.7,14.6
67.6,Developing,21.22386354,148.522488,0.691,14.3
67.6,Developing,115.738974,879.475486,0.683,13.9
67.7,Developing,8.897421459,78.738243,0.673,13.2
67.5,Developing,7.883791474,635.789635,0.669,13.3
77.1,Developing,0,3911.74689,0.836,13.3
76.9,Developing,3862.68271,44449.7435,0.832,13.3
76.7,Developing,377.2009132,4335.64268,0.829,13.3
